"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","enzyme","go"
"ENSG00000188015",85.6605388689382,4.33018290227056,0.715462690894258,6.05228330894272,1.42807026459273e-09,2.51599189748315e-08,"S100A3",NA,"GO:0005509"
"ENSG00000265763",29.1745784271219,6.40052292880458,1.05755461829678,6.0521913649366,1.4288858171502e-09,2.51599189748315e-08,"ZNF488",NA,"GO:0003677"
"ENSG00000173548",116.515432526966,2.36398552480339,0.390606334500432,6.05209213472387,1.42976650843557e-09,2.51599189748315e-08,"SNX33",NA,"GO:0000281"
"ENSG00000083857",370.217757788449,3.75992732899019,0.62153442630508,6.04942730419992,1.45361638143533e-09,2.55523110124027e-08,"FAT1",NA,"GO:0005509"
"ENSG00000133083",28.8672612867808,7.1203346603935,1.17744168713027,6.04729281986577,1.47299899792119e-09,2.58654227023026e-08,"DCLK1",NA,"GO:0001764"
"ENSG00000171680",50.437775998262,3.30933813762936,0.547291105542034,6.04676031479043,1.47787364106862e-09,2.5923383111865e-08,"PLEKHG5",NA,"GO:0004871"
"ENSG00000102316",986.350677157928,1.83914349097948,0.30442918241024,6.04128512391135,1.52891522575332e-09,2.67901730674286e-08,"MAGED2",NA,"GO:0002576"
"ENSG00000162894",44.7990699240529,-4.83471493064506,0.800315201480965,-6.04101349280699,1.5314916996136e-09,2.68068010460528e-08,"FCMR",NA,"GO:0002376"
"ENSG00000168778",81.1961218770108,1.62201982174803,0.268551546379356,6.03988263562916,1.54226365331161e-09,2.69666928170865e-08,"TCTN2",NA,"GO:0005737"
"ENSG00000003096",64.3091338153759,5.22231856957954,0.864689484917783,6.03953056058742,1.54563238335829e-09,2.69969363587427e-08,"KLHL13",NA,"GO:0000910"
"ENSG00000166333",938.77420606877,1.27707295379027,0.211478251975703,6.03879094828621,1.55273252573188e-09,2.70922218552222e-08,"ILK","2.7.11.1","GO:0000165"
"ENSG00000114993",189.335944672919,2.84553625295313,0.471342434212215,6.03708905969619,1.5691912812706e-09,2.73504228505905e-08,"RTKN",NA,"GO:0005095"
"ENSG00000138835",228.486424052837,2.79266998281103,0.462854042389758,6.03358667538521,1.60359913935983e-09,2.79205934718771e-08,"RGS3",NA,"GO:0000188"
"ENSG00000134853",204.118836886385,6.04470084447832,1.00236083604654,6.03046390790715,1.63489681779335e-09,2.84354651381987e-08,"PDGFRA","2.7.10.1","GO:0000165"
"ENSG00000159713",32.2773179070124,6.80014567606976,1.12846495650733,6.02601404399534,1.68052586800524e-09,2.91982506032851e-08,"TPPP3",NA,"GO:0001578"
"ENSG00000244486",51.4661163957293,4.43134647925381,0.735506157028995,6.02489379171725,1.69220709217066e-09,2.93702244627428e-08,"SCARF2",NA,"GO:0005515"
"ENSG00000162618",85.8004368904674,10.1777072931026,1.68937820885809,6.02452857491404,1.69603239692697e-09,2.94056311681938e-08,"ADGRL4",NA,"GO:0004930"
"ENSG00000167550",33.7236391526785,-2.29206078110817,0.380562801137565,-6.02281876803728,1.71405338276493e-09,2.96868278312525e-08,"RHEBL1",NA,"GO:0003924"
"ENSG00000159714",31.5469340553156,3.80218944397618,0.631441201952811,6.02144654516911,1.72865114639296e-09,2.9908206966637e-08,"ZDHHC1",NA,"GO:0003677"
"ENSG00000198853",99.3129472937029,2.91521078264345,0.484495667671312,6.01700072294798,1.77678288226201e-09,3.07086997415923e-08,"RUSC2",NA,"GO:0005515"
"ENSG00000121440",53.6241946418361,6.74345256541963,1.12094921133623,6.01584130415781,1.78954823120404e-09,3.08969066207146e-08,"PDZRN3",NA,"GO:0004842"
"ENSG00000141873",511.55805070519,-1.3150556100335,0.218673154825772,-6.01379538828748,1.81229234319133e-09,3.12568242771773e-08,"SLC39A3",NA,"GO:0000902"
"ENSG00000089818",194.403032366059,1.11992692444972,0.186289747730293,6.01174749600892,1.8353404014809e-09,3.16212256828367e-08,"NECAP1",NA,"GO:0005829"
"ENSG00000013619",38.0573529034926,3.68319393688401,0.613041796478489,6.00806332951761,1.87752508143385e-09,3.23142273942496e-08,"MAMLD1",NA,"GO:0003674"
"ENSG00000145779",302.425085256849,-1.85072602998921,0.308212092963558,-6.00471581823376,1.91667311428524e-09,3.29535729283844e-08,"TNFAIP8",NA,"GO:0005515"
"ENSG00000138347",28.2546771369422,6.36360765314369,1.06039860696599,6.00114674928822,1.95928809463843e-09,3.36511305597389e-08,"MYPN",NA,"GO:0005515"
"ENSG00000114923",19.0660519367418,4.33511471854573,0.72247048107289,6.00040393637669,1.96827269341293e-09,3.37702286804213e-08,"SLC4A3",NA,"GO:0005452"
"ENSG00000107130",317.090471267593,2.78173762526045,0.463709278547335,5.99888282152735,1.98679657952339e-09,3.40525769628821e-08,"NCS1",NA,"GO:0000287"
"ENSG00000185070",81.4023001778367,6.17695887890763,1.03029401753038,5.99533606311122,2.03065058430179e-09,3.47680309501401e-08,"FLRT2",NA,"GO:0003007"
"ENSG00000244115",165.581984438462,1.40818459310529,0.235500549433746,5.97953846176253,2.23770724202475e-09,3.82733914676943e-08,"DNAJC25-GNG10",NA,NA
"ENSG00000137522",137.590577071209,0.98530555462437,0.164873574406872,5.97612781896053,2.28503739476744e-09,3.90423764825877e-08,"RNF121",NA,"GO:0000139"
"ENSG00000180190",40.0348283187055,6.15006848804569,1.02950897077798,5.97378814814813,2.31806788849976e-09,3.95277205401554e-08,"TDRP",NA,"GO:0003674"
"ENSG00000277632",68.7089387846083,-8.26871507754816,1.38416895730231,-5.97377584139984,2.31824285360878e-09,3.95277205401554e-08,"CCL3",NA,"GO:0000165"
"ENSG00000172232",41.5588138074127,-8.16906861870117,1.36819520574504,-5.97068940484468,2.3625313159439e-09,4.02412133453071e-08,"AZU1",NA,"GO:0001774"
"ENSG00000141985",585.443495875062,1.11847253533506,0.187405622838767,5.96819091333952,2.39898573685354e-09,4.08199318922671e-08,"SH3GL1",NA,"GO:0002102"
"ENSG00000128709",21.4458973852444,7.17510465911959,1.20256384813226,5.96650620277959,2.42387528457294e-09,4.12008769991753e-08,"HOXD9",NA,"GO:0000122"
"ENSG00000181896",77.9239352087081,-1.43747151662577,0.240998544225178,-5.96464813199311,2.45161770673595e-09,4.16294796367504e-08,"ZNF101",NA,"GO:0003677"
"ENSG00000160799",548.597389765556,-1.01103608922187,0.169517968856091,-5.96418241702842,2.4586195155494e-09,4.17053780026922e-08,"CCDC12",NA,"GO:0004814"
"ENSG00000225950",26.0717490824551,6.97325876115212,1.1698667391644,5.96072913922907,2.5111490759073e-09,4.25526094951329e-08,"NTF4",NA,"GO:0005166"
"ENSG00000189184",160.363716216607,7.44295265316539,1.24895486499008,5.9593447784236,2.53251282432652e-09,4.2870522846333e-08,"PCDH18",NA,"GO:0005509"
"ENSG00000166797",954.565398018671,-1.01241508549941,0.17000800582691,-5.95510241164868,2.59909022439855e-09,4.39523768850806e-08,"FAM96A",NA,"GO:0003674"
"ENSG00000049283",52.2016798089356,8.57844165400717,1.44077945734767,5.9540282936843,2.61621543526879e-09,4.41965994198074e-08,"EPN3",NA,"GO:0005515"
"ENSG00000154309",23.7890176468273,2.27418813535734,0.381991004072556,5.95351228461227,2.62448145915928e-09,4.42908136412014e-08,"DISP1",NA,"GO:0005515"
"ENSG00000125170",153.498056286691,2.75219520256198,0.462485283736125,5.95088168066397,2.66701842188814e-09,4.49626002322616e-08,"DOK4",NA,"GO:0005158"
"ENSG00000136802",331.77544770524,1.56764008849773,0.263448840652169,5.95045354770599,2.67400457971283e-09,4.50342836732619e-08,"LRRC8A",NA,"GO:0002329"
"ENSG00000185561",9.3408005973527,4.10708588283255,0.690341806376562,5.94935124150984,2.69207382794012e-09,4.52922860265595e-08,"TLCD2",NA,"GO:0016021"
"ENSG00000184922",207.398436681428,-3.10888747824024,0.522577170470933,-5.94914522469206,2.69546406484293e-09,4.530304960411e-08,"FMNL1",NA,"GO:0003674"
"ENSG00000142798",426.985651453359,3.42181862097715,0.575407330284798,5.94677620683684,2.7347489423064e-09,4.59164626184799e-08,"HSPG2",NA,"GO:0001523"
"ENSG00000171960",1046.60087691846,-1.28769986572182,0.216710639023466,-5.94202421959719,2.81523812023666e-09,4.72197424423809e-08,"PPIH","5.2.1.8","GO:0000398"
"ENSG00000177731",400.64477135613,1.38876415288637,0.2338602646379,5.93843573655698,2.87754403405079e-09,4.82156945929303e-08,"FLII",NA,"GO:0003779"
"ENSG00000009830",105.306073356826,1.12932981214794,0.190192642487395,5.9378207136629,2.88835645790262e-09,4.83476821322298e-08,"POMT2","2.4.1.109","GO:0004169"
"ENSG00000174136",305.045392806369,3.37149271054814,0.567847472526818,5.93732097731387,2.89717120783096e-09,4.84459969179531e-08,"RGMB",NA,"GO:0005515"
"ENSG00000115226",52.1134656519072,5.7931763501314,0.976411880896142,5.93312767232459,2.97217546476781e-09,4.96497992699702e-08,"FNDC4",NA,"GO:0005615"
"ENSG00000160117",48.1111123493142,-3.61426590624612,0.609313776731423,-5.93169897722375,2.99815930915632e-09,5.0033112442871e-08,"ANKLE1",NA,"GO:0004519"
"ENSG00000182473",501.253633610347,0.923002594673544,0.155705990614673,5.92785538327622,3.06916603919459e-09,5.11662285744677e-08,"EXOC7",NA,"GO:0000145"
"ENSG00000167460",5670.76982267566,2.15550354723795,0.363889979050906,5.92350345249934,3.15154109959875e-09,5.24863836718817e-08,"TPM4",NA,"GO:0001649"
"ENSG00000101333",105.211298281066,5.20044143145745,0.878362651141473,5.92060856036995,3.20752479858639e-09,5.33647888459763e-08,"PLCB4","3.1.4.11","GO:0004435"
"ENSG00000143771",519.725184079952,1.08769484568707,0.183814957890119,5.91733588045253,3.27198079697765e-09,5.43822358294842e-08,"CNIH4",NA,"GO:0005515"
"ENSG00000147443",15.0309798798955,-6.68371556140095,1.13085451963332,-5.91032307459688,3.41437402481818e-09,5.66916880673188e-08,"DOK2",NA,"GO:0005057"
"ENSG00000155962",31.0858717649132,-4.54593650570847,0.769605334442523,-5.9068412110233,3.48729583729291e-09,5.78441588479874e-08,"CLIC2",NA,"GO:0004602"
"ENSG00000115310",3809.50728759763,1.84362144187888,0.312148473165116,5.90623245145159,3.50020005816209e-09,5.79997939215169e-08,"RTN4",NA,"GO:0003723"
"ENSG00000125966",35.7375370134917,5.07732252504894,0.860134779747608,5.90293828897234,3.57083871592892e-09,5.91108386834827e-08,"MMP24",NA,"GO:0004222"
"ENSG00000150681",21.0995070759474,-8.82996995979465,1.49598364492551,-5.9024508655202,3.58140799044145e-09,5.92262761150212e-08,"RGS18",NA,"GO:0005096"
"ENSG00000072415",214.186443664666,1.61236699331804,0.27319089498258,5.90197924942136,3.59166348412673e-09,5.93362981414758e-08,"MPP5",NA,"GO:0002011"
"ENSG00000027075",88.706310184355,3.76528988745676,0.638361041960975,5.89837042042887,3.67109098222672e-09,6.05877149982528e-08,"PRKCH","2.7.11.13","GO:0004697"
"ENSG00000134970",552.174096067638,1.07985347896231,0.183198417303526,5.89444764237885,3.75936770797971e-09,6.19825280461799e-08,"TMED7",NA,"GO:0000139"
"ENSG00000162522",229.150140064725,3.03579026534653,0.515099778668961,5.89359652452411,3.77879196549327e-09,6.22404824636397e-08,"KIAA1522",NA,"GO:0030154"
"ENSG00000024862",174.313589195472,-1.11132237341813,0.188641314807718,-5.89119289457294,3.83417675339667e-09,6.30896356695271e-08,"CCDC28A",NA,"GO:0005515"
"ENSG00000239697",20.9842170030999,5.41668593152653,0.919618828373275,5.89014248556456,3.85862779304209e-09,6.34286011768426e-08,"TNFSF12",NA,"GO:0001525"
"ENSG00000138604",119.12628070994,1.86432618424761,0.317101760462859,5.87926784615241,4.12085102194337e-09,6.76715226145856e-08,"GLCE","5.1.3.17","GO:0000139"
"ENSG00000135373",149.895741423938,6.27441812167155,1.06735790811613,5.8784575201638,4.14107044179951e-09,6.79358279351392e-08,"EHF",NA,"GO:0000978"
"ENSG00000168679",35.1212779838451,3.45560408025223,0.588398443543093,5.8728980645224,4.28241818154819e-09,7.01847859385873e-08,"SLC16A4",NA,"GO:0005887"
"ENSG00000166562",848.889780695843,-1.92429137469583,0.327739704022847,-5.87140145388575,4.32126433989502e-09,7.07510387101499e-08,"SEC11C","3.4.-.-","GO:0005787"
"ENSG00000171017",59.1674509402282,2.64489163440285,0.450634986252057,5.8692549737438,4.37757780064173e-09,7.16018708583615e-08,"LRRC8E",NA,"GO:0005225"
"ENSG00000154734",451.239745741863,4.84213939603437,0.825378687332031,5.8665670320204,4.44910448029697e-09,7.26996030704081e-08,"ADAMTS1",NA,"GO:0001542"
"ENSG00000039523",284.768666936395,1.59781505105382,0.272511636658755,5.86329108967425,4.53781677953298e-09,7.40756988857162e-08,"RIPOR1",NA,"GO:0005515"
"ENSG00000182752",69.3841438499067,7.70387441423983,1.31410539133446,5.86244791707053,4.56092694244207e-09,7.43792353158054e-08,"PAPPA",NA,"GO:0004222"
"ENSG00000119689",690.321678620548,0.736663251080126,0.125675577881385,5.8616261289477,4.5835611805019e-09,7.46744176103332e-08,"DLST","2.3.1.61","GO:0004149"
"ENSG00000185340",136.412126432277,2.69504819282801,0.460002953626764,5.85876280049869,4.66328202061036e-09,7.58981404757641e-08,"GAS2L1",NA,"GO:0005737"
"ENSG00000135111",102.726234789517,4.85582833438688,0.829030852076625,5.85723477265483,4.70637589005498e-09,7.64930627365307e-08,"TBX3",NA,"GO:0000122"
"ENSG00000139263",78.9585447835143,2.84878973566256,0.486379153145464,5.85713782599263,4.70912304139652e-09,7.64930627365307e-08,"LRIG3",NA,"GO:0005615"
"ENSG00000101082",3.8250818396236,-4.21225148550351,0.719298473724355,-5.8560550861362,4.739910573895e-09,7.69173074508615e-08,"SLA2",NA,"GO:0000122"
"ENSG00000143036",56.0612989753767,4.7395894600598,0.809539723523983,5.85467188617754,4.77952668912543e-09,7.7483842614749e-08,"SLC44A3",NA,"GO:0005515"
"ENSG00000134569",27.11048455271,3.51205628368453,0.600180538038105,5.85166639219073,4.86672059652053e-09,7.8819818038633e-08,"LRP4",NA,"GO:0001822"
"ENSG00000168528",586.642293894227,3.60451312459762,0.616020110790984,5.85129131574836,4.8777101689524e-09,7.8920200582333e-08,"SERINC2",NA,"GO:0006658"
"ENSG00000133317",43.9664787425746,-9.01280009511756,1.54109075714177,-5.84832531981012,4.96546710109074e-09,8.02612449676796e-08,"LGALS12",NA,"GO:0005634"
"ENSG00000138356",86.0974843662341,5.20541390880485,0.890176222004241,5.84762183052341,4.98650604242637e-09,8.04584932251962e-08,"AOX1","1.2.3.1","GO:0004031"
"ENSG00000147257",40.0307685725108,8.07710151001892,1.38134208061018,5.84728549386624,4.99659533590738e-09,8.04584932251962e-08,"GPC3",NA,"GO:0001523"
"ENSG00000144857",43.0060548916576,5.11563971158174,0.874875655334322,5.84727633051678,4.9968704921868e-09,8.04584932251962e-08,"BOC",NA,"GO:0005515"
"ENSG00000197822",97.2115848911834,4.09598389682115,0.700495679443696,5.84726503962738,4.99720955433038e-09,8.04584932251962e-08,"OCLN",NA,"GO:0005515"
"ENSG00000184349",82.1291970110017,3.59926913375417,0.615610535455636,5.84666591368554,5.01523327830283e-09,8.06698313739511e-08,"EFNA5",NA,"GO:0001934"
"ENSG00000137942",204.697217187238,2.59750934664229,0.444334756972485,5.84583876431512,5.0402206918864e-09,8.09926585522545e-08,"FNBP1L",NA,"GO:0005515"
"ENSG00000197461",175.710069753515,3.05093407868175,0.522168488291724,5.84281538831056,5.13258879495881e-09,8.23965594948991e-08,"PDGFA",NA,"GO:0000139"
"ENSG00000186283",395.933525340538,-1.36066945262595,0.232893698812213,-5.84244854869638,5.1439076504809e-09,8.24978606729025e-08,"TOR3A",NA,"GO:0005524"
"ENSG00000013583",446.61985987016,1.57909390952271,0.27033566091026,5.8412342056748,5.18154979882569e-09,8.30207263973326e-08,"HEBP1",NA,"GO:0005576"
"ENSG00000114670",21.1324690691585,2.69667453295474,0.461680465424572,5.8409976919314,5.18891235984443e-09,8.30578964810472e-08,"NEK11",NA,"GO:0004674"
"ENSG00000130402",1155.58574876097,1.57333654167087,0.269506687515239,5.83783859382674,5.28823491640563e-09,8.45655507845797e-08,"ACTN4",NA,"GO:0000977"
"ENSG00000135046",4080.88008901085,3.49665077090278,0.599328922324816,5.83427670625198,5.40244026541512e-09,8.6308044240206e-08,"ANXA1",NA,"GO:0000733"
"ENSG00000203499",58.7071582978477,4.64943836310871,0.797063721170843,5.83320785981695,5.43717643561964e-09,8.67788111153984e-08,"FAM83H-AS1",NA,NA
"ENSG00000120820",83.2518168834585,3.80255604220206,0.651913088547274,5.83291869576618,5.44661118764283e-09,8.68452399532092e-08,"GLT8D2",NA,"GO:0000271"
"ENSG00000196878",629.784494539345,4.62365849165356,0.793339415663821,5.82809627299905,5.60632349912321e-09,8.93053717157238e-08,"LAMB3",NA,"GO:0005198"
"ENSG00000109099",448.935871126794,4.04452999197487,0.694035692938356,5.82755329895418,5.62458893020546e-09,8.95097625791441e-08,"PMP22",NA,"GO:0005515"
"ENSG00000188158",23.9068524481415,5.8471444153834,1.00368889663874,5.82565417926303,5.68893104098318e-09,9.04463158069826e-08,"NHS",NA,"GO:0002088"
"ENSG00000133138",65.7715786709835,1.58088454600313,0.27141162259789,5.82467519581977,5.72237808566828e-09,9.0890346623956e-08,"TBC1D8B",NA,"GO:0005096"
"ENSG00000118849",38.2549957476904,6.47806410572935,1.11269038793203,5.82198262516585,5.81535962735114e-09,9.22782162062626e-08,"RARRES1",NA,"GO:0008285"
"ENSG00000147642",43.0340989482949,4.03689385688583,0.693571566915442,5.82044312289117,5.8691813544728e-09,9.30284670768055e-08,"SYBU",NA,"GO:0000139"
"ENSG00000170677",126.115949589138,1.84115530567886,0.316332980573848,5.82030777296406,5.87393635844076e-09,9.30284670768055e-08,"SOCS6",NA,"GO:0001772"
"ENSG00000137440",196.510657273136,8.07897547046037,1.38818045930328,5.81983085579176,5.89072091040797e-09,9.32046725411427e-08,"FGFBP1",NA,"GO:0005515"
"ENSG00000188779",1.70708042597942,-3.6717498568865,0.631127140900082,-5.8177657383741,5.96394032391794e-09,9.42726113965953e-08,"SKOR1",NA,"GO:0003714"
"ENSG00000198920",91.2448305347215,1.27269248905242,0.218906520250313,5.81386286528665,6.10474311846927e-09,9.64057755554242e-08,"KIAA0753",NA,"GO:0005515"
"ENSG00000177426",640.143462670911,2.25010407880364,0.387051883515665,5.81344304119005,6.12008022141305e-09,9.65554035698222e-08,"TGIF1",NA,"GO:0000122"
"ENSG00000175906",112.410920923691,2.72719183018865,0.46917343350878,5.81275842878179,6.14517105588422e-09,9.68584808243722e-08,"ARL4D",NA,"GO:0003924"
"ENSG00000277258",149.957576767244,1.74118693444075,0.299572109602689,5.81224646296353,6.16399980826219e-09,9.69858669195589e-08,"PCGF2",NA,"GO:0000122"
"ENSG00000164093",32.5443630301799,4.91374041715262,0.845432067596667,5.81210555582668,6.16919184118202e-09,9.69858669195589e-08,"PITX2",NA,"GO:0000976"
"ENSG00000172789",7.05988705356761,5.32574765697738,0.916327225351435,5.81205873800686,6.17091788790588e-09,9.69858669195589e-08,"HOXC5",NA,"GO:0003700"
"ENSG00000137809",70.7323644271644,5.72952910948078,0.986919426299721,5.80546796100937,6.41864781907009e-09,1.00783172762539e-07,"ITGA11",NA,"GO:0001649"
"ENSG00000121289",103.30223592985,0.899102547276034,0.154923579537499,5.80352293666445,6.49358651737892e-09,1.01862727169284e-07,"CEP89",NA,"GO:0000922"
"ENSG00000164379",34.4574898518566,8.90663397361806,1.53488075227198,5.80281820619236,6.52094812807788e-09,1.02194611434416e-07,"FOXQ1",NA,"GO:0000122"
"ENSG00000091622",15.1422201565431,3.91398410229432,0.674784630971373,5.80034565496849,6.61783624281602e-09,1.03614430375877e-07,"PITPNM3",NA,"GO:0005509"
"ENSG00000196876",25.9138342041784,4.01536044004076,0.692436485924326,5.79888628295013,6.6756779969919e-09,1.04420790397392e-07,"SCN8A",NA,"GO:0001518"
"ENSG00000138411",35.9368992018872,4.27257115722888,0.736827615223192,5.79860345751927,6.68694443405087e-09,1.0449778156855e-07,"HECW2",NA,"GO:0005515"
"ENSG00000109846",197.767767246978,4.58796482300631,0.791260637797764,5.79829780965161,6.69914080125538e-09,1.04589145154007e-07,"CRYAB",NA,"GO:0001666"
"ENSG00000163071",31.8807518167512,7.50509043717174,1.29445583047882,5.79787294433648,6.71613028661306e-09,1.04755096544322e-07,"SPATA18",NA,"GO:0005515"
"ENSG00000157111",70.8802386003822,5.60992447849046,0.968779251702353,5.79071493184089,7.00874455805242e-09,1.09215734735744e-07,"TMEM171",NA,"GO:0005515"
"ENSG00000188010",273.400761040747,1.35604331673865,0.234272953808197,5.78830502922187,7.11002119836232e-09,1.1068918634993e-07,"MORN2",NA,"GO:0001669"
"ENSG00000148737",134.599505903776,2.14523095693384,0.370698875064196,5.78699073894503,7.16585277587891e-09,1.11453032173278e-07,"TCF7L2",NA,"GO:0000122"
"ENSG00000105974",3735.48649764432,4.19120709293405,0.724675616002742,5.78356301824041,7.31347723659433e-09,1.13641776947118e-07,"CAV1",NA,"GO:0000122"
"ENSG00000205045",6.42626873139823,-3.08019484448609,0.532673317021028,-5.78252138048149,7.35892127545929e-09,1.14240143570302e-07,"SLFN12L",NA,"GO:0005524"
"ENSG00000143061",165.070228549907,4.17124203972958,0.721414485331004,5.78203255485742,7.38034206430145e-09,1.14464796743041e-07,"IGSF3",NA,"GO:0003674"
"ENSG00000167695",211.256776153283,1.64970343971061,0.285349585065371,5.78134164566131,7.41072178773005e-09,1.14827844370368e-07,"FAM57A",NA,"GO:0005515"
"ENSG00000227268",9.01827404162126,-1.65935740015189,0.28707381637663,-5.7802464226653,7.45912877961279e-09,1.15469276437032e-07,"KLLN",NA,"GO:0003677"
"ENSG00000105371",22.3805542094478,-3.6248942006317,0.627495141656069,-5.77676855164962,7.6148919552271e-09,1.17769845440888e-07,"ICAM4",NA,"GO:0005178"
"ENSG00000151090",37.2927874187382,4.30160672526428,0.745325151721962,5.77144983679413,7.8592356491121e-09,1.214347752125e-07,"THRB",NA,"GO:0000122"
"ENSG00000172543",6.9359468544219,-4.07954772549356,0.706881252919359,-5.77119241548051,7.87125309741874e-09,1.21506475883397e-07,"CTSW","3.4.22.-","GO:0002576"
"ENSG00000129473",206.152813914304,1.11965980793257,0.194181009649907,5.76606234539221,8.11450517752612e-09,1.251442085946e-07,"BCL2L2",NA,"GO:0005515"
"ENSG00000103653",646.550582128242,-1.17210204766736,0.203361768743326,-5.76363027775757,8.23236520404379e-09,1.26843112512447e-07,"CSK","2.7.10.2","GO:0001817"
"ENSG00000138944",41.0290646221876,7.38791346814107,1.28209032735826,5.76239700939313,8.29276472959435e-09,1.27654325103877e-07,"SHISAL1",NA,"GO:0016021"
"ENSG00000258947",857.535115530731,3.00968893356583,0.522649766921938,5.75851961303055,8.48548091305736e-09,1.30498931950483e-07,"TUBB3",NA,"GO:0003924"
"ENSG00000162734",1534.97577315792,1.8758127265933,0.325774583437802,5.75800821168553,8.51122159271364e-09,1.30772696691778e-07,"PEA15",NA,"GO:0000077"
"ENSG00000007866",174.361882112586,2.55072521513753,0.443081187367311,5.75678969873076,8.57286007168715e-09,1.3159699742848e-07,"TEAD3",NA,"GO:0001085"
"ENSG00000132688",538.726470518638,5.0812584068605,0.883287953022616,5.75266354473918,8.78482138168975e-09,1.34725133126454e-07,"NES",NA,"GO:0000086"
"ENSG00000144426",25.4916898428955,1.47193020160077,0.255909296174919,5.7517652684046,8.83163680646205e-09,1.35317106827197e-07,"NBEAL1",NA,NA
"ENSG00000123329",28.3121394718614,-4.56743716256569,0.79417708046431,-5.75115710956475,8.86346978753819e-09,1.3567863463805e-07,"ARHGAP9",NA,"GO:0005096"
"ENSG00000136243",222.337273266621,-0.914368329291927,0.159132133196633,-5.7459691573548,9.1395966556277e-09,1.39775577079706e-07,"NUPL2",NA,"GO:0003723"
"ENSG00000126458",461.124605353944,2.70692052193967,0.471116922594452,5.74575098477167,9.15139019305774e-09,1.39826111196525e-07,"RRAS",NA,"GO:0002521"
"ENSG00000174579",213.925286202184,-1.00597355466664,0.175093086399515,-5.74536422512582,9.17233324074969e-09,1.40016219470239e-07,"MSL2",NA,"GO:0005654"
"ENSG00000137699",110.262107038877,6.98228236011076,1.21534246379011,5.74511511622503,9.18584715722818e-09,1.40092674561764e-07,"TRIM29",NA,"GO:0000122"
"ENSG00000198732",90.9656600368644,7.27056643183648,1.26577314621492,5.74397272811314,9.24806891200106e-09,1.40911140656401e-07,"SMOC1",NA,"GO:0001654"
"ENSG00000149948",384.071436359869,4.07584623100911,0.7098456288738,5.74187691692293,9.36328717403117e-09,1.42534845696365e-07,"HMGA2",NA,"GO:0000122"
"ENSG00000112182",44.3303572239722,-4.63070158102458,0.806684726301147,-5.74041063385137,9.44472518249905e-09,1.43641799151378e-07,"BACH2",NA,"GO:0000122"
"ENSG00000121900",381.107074111984,2.88367385890884,0.502476105532649,5.73892733834976,9.52780847929065e-09,1.44771709836159e-07,"TMEM54",NA,"GO:0003674"
"ENSG00000163734",34.8436157578137,5.18080244083661,0.903121965060036,5.7365479318092,9.66257132483307e-09,1.4668406662795e-07,"CXCL3",NA,"GO:0005576"
"ENSG00000158315",34.7120919290338,4.17569828764545,0.728089519581129,5.7351440658667,9.74294946583811e-09,1.47768066898545e-07,"RHBDL2",NA,"GO:0004252"
"ENSG00000196092",53.8799873857171,-6.53571132094884,1.13974548366027,-5.73436035908607,9.78810277176777e-09,1.4831632084065e-07,"PAX5",NA,"GO:0000122"
"ENSG00000141449",57.1696256271882,5.00380570575602,0.873019999791304,5.73160489674027,9.94847938930052e-09,1.50607908107692e-07,"GREB1L",NA,"GO:0016021"
"ENSG00000102802",76.1014322751814,9.99869888011118,1.74547220731779,5.72836326937331,1.01404236657911e-08,1.53372743984614e-07,"MEDAG",NA,"GO:0005737"
"ENSG00000171700",160.521636833241,-1.85244104772392,0.323415767230517,-5.72773882852648,1.01778095018128e-08,1.53796972756292e-07,"RGS19",NA,"GO:0001965"
"ENSG00000171951",39.1814540454617,5.18642097948335,0.905751137114312,5.72609933011742,1.02766065099163e-08,1.55147558042925e-07,"SCG2",NA,"GO:0000165"
"ENSG00000113389",46.1645710819046,5.74163984041458,1.00316399765245,5.72353060302289,1.0433276324879e-08,1.57368584566925e-07,"NPR3",NA,"GO:0001501"
"ENSG00000143127",65.1586793447423,5.37028245765118,0.938354658382919,5.72308392106868,1.04607559078351e-08,1.5763871048303e-07,"ITGA10",NA,"GO:0005518"
"ENSG00000080561",49.5449949893748,4.27493661825474,0.747240036180142,5.72096837865918,1.05918611022302e-08,1.59468504766758e-07,"MID2",NA,"GO:0005737"
"ENSG00000066654",296.486534832874,-0.823174241066214,0.144073346266155,-5.71357757975246,1.10625405475962e-08,1.6640283594471e-07,"THUMPD1",NA,"GO:0000154"
"ENSG00000225932",18.9478790262837,6.75414601026663,1.18220518707072,5.71317575335813,1.10887050361236e-08,1.66644215921526e-07,"CTAGE4",NA,"GO:0005575"
"ENSG00000187838",142.317238812376,1.77638437972336,0.311246517936262,5.70732290115816,1.14766932666852e-08,1.72317789239354e-07,"PLSCR3",NA,"GO:0005509"
"ENSG00000189058",70.2888778157406,4.88053500631518,0.855290541819422,5.706288995004,1.15465888763011e-08,1.7320934916353e-07,"APOD",NA,"GO:0000302"
"ENSG00000116962",495.776897201165,5.65629241629743,0.991405167834268,5.7053287594351,1.16118744823947e-08,1.74030195267992e-07,"NID1",NA,"GO:0005509"
"ENSG00000162981",21.5806517246803,6.69972631568483,1.17449083611341,5.7043666154564,1.16776495568612e-08,1.74856878046419e-07,"FAM84A",NA,NA
"ENSG00000169398",453.156038984738,2.49496109829362,0.437407068473789,5.70397983507466,1.17041929362547e-08,1.74937115247807e-07,"PTK2","2.7.10.2","GO:0000165"
